customer_id,prediction,n_actual
d591ce8e768a72f3d42b2b2ae93bfeb1a8688b98e5d1357eb244df01a95d6024,0706016015 0706016006 0706016002 0706016019 0706016001 0706016003 0918522001 0909370001 0924243001 0554450036 0863595006 0850917001,2
d59239a4dadc259ead2f36a0329570fdc04a6be686303e9d92f2e842e2d73b49,0895830001 0903062003 0918522001 0803757014 0904571001 0803757001 0865799006 0753692030 0924243001 0934835001 0803757005 0803757023,7
d59674783837ecbd3c30f0dfd308b1ede2a2261b96733b5080058b9c83d6fdc6,0891663002 0829145007 0890585001 0918522001 0909370001 0866731001 0924243001 0850917001 0706016001 0714790020 0827968001 0762846006,1
d596dc9599853ef4d882abad28acbb905bfda05dd832b0bdae2d9a5433afebf8,0864216017 0399256005 0399256001 0399256023 0636323001 0898596007 0909370001 0918522001 0924243001 0562245046 0556255001 0399256036,2
d5983ab3a4aba9b1b1ff80f82737588f8415ccaef3bd23f9ed972ed8458ac2e3,0762846027 0783346001 0889460003 0863595004 0762846031 0762846008 0763037001 0865929003 0762846006 0863595001 0909370001 0757903024,8
d59868526b74e18cab4ebb2c430ae82d196c19d765f668b018c63fc9fad35efa,0534164032 0534164033 0534164001 0433414041 0762796009 0433414040 0554598083 0909370001 0849886010 0918522001 0534164034 0867742004,2
d59882b0fca76a16d79dcb59134164df2e7fd333787ef26e3210ded44fcf9a22,0713995004 0781758001 0687704039 0743616001 0743616009 0781758003 0918522001 0909370001 0714032003 0924243001 0687704022 0850917003,5
d598f357a0cd7d20d5cf1031cda6acda4cdf89cb25472ea37a7e5c2ace3d7546,0906352001 0896152002 0887757002 0896152001 0909370001 0918522001 0896169002 0673677027 0372860002 0924243001 0372860001 0866383006,3
d599eabad7ed0875b04468579d5a3829276631c6a9445de69661059e2fdc4f44,0877769001 0863646001 0863646004 0881577002 0871707001 0863646002 0918522001 0863646005 0815808001 0909370001 0881577001 0924243001,5
d59bade3902252391a66a54167b81b1490a41fb17641821bc6a3776fdd4c2c23,0937915003 0893820001 0918522001 0909370001 0677930066 0866731001 0677930023 0715624053 0937915002 0574109011 0677930077 0924243001,2
d59d5972c1b67b3c8685b77fc5dd1fdd215621c7f3641b6dfc4c874223aea771,0907415001 0762846027 0762846006 0762846026 0889460003 0762846001 0783346001 0892791004 0762846029 0918522001 0924243001 0762846008,2
d59d92a543fbea8eb58b34f40c9ea235de12c429dd148ca9be5a1328fb319c16,0850917001 0568601006 0751471001 0918522001 0889456001 0909370001 0850917003 0762846006 0568597006 0448509001 0924243001 0568597007,1
d59f394628017a7ab0702394d46be6cddab970dbcc301777ce8e62ccdb637017,0918171001 0914441004 0914441006 0914441005 0914441001 0867969003 0914441003 0924243001 0714790028 0573085043 0918522001 0909370001,1
d59fcd8ef7b661fd9b7f20983b03e50b9e2489065973c6a86cee4ee41718728d,0621381012 0621381024 0865926002 0923534001 0762143009 0733803001 0706016001 0865926001 0909370001 0621381016 0706016003 0865929014,6
d5a08c846ff582622db464849939b08f128e2d868db5e4d44ac7e8cd0b51e868,0715624001 0892455001 0715624013 0781613006 0715624010 0883026003 0728156006 0924243001 0909370001 0920610001 0715624053 0918522001,2
d5a0f27393752502bf515e9e216e49a2e90a26f3364ead8d6abba25a3aa9301b,0760295002 0783346001 0770315005 0770315019 0573716012 0863595006 0752814003 0809238001 0909370001 0783346018 0783346023 0918522001,2
d5a2bd1bbd6c99bd3c2116e70372517a5269a51d713991a53db426514bb65cd1,0869331002 0372860002 0852584001 0464297007 0809961007 0866731001 0372860001 0909370001 0918522001 0894956006 0918292001 0720125007,6
d5a3eae4b035611e7d1e71e7aeea80a156cb59353ccff52c3833c3433ba72d93,0876147001 0886566001 0788575002 0916866001 0902163001 0897929001 0923037001 0898684001 0879088001 0916866002 0835390001 0924243001,8
d5a40792da0555a4d9085e7466973df03431dceeec11ffdb34646cc78c670001,0863692001 0909370001 0918522001 0858856004 0715828013 0924243001 0850917001 0863595006 0863287003 0896152002 0372860001 0372860002,1
d5a439a4579eb00819d4a1b152f826e788e3ec0b010a495b6fb2031c042a0795,0842001001 0909370001 0918522001 0924243001 0850917001 0715624001 0706016001 0915529003 0768912001 0634541003 0851110001 0915526001,1
d5a4529d8ff77df98bdec2f42e6aa67de08ece2d10d54557959e193870f11ff9,0918522001 0897929001 0909370001 0924243001 0372860002 0866731001 0850917001 0827968001 0372860001 0863595006 0751471043 0915526001,1
d5a51ff9411ab2201bce269f2f9080803bab2b05fc94976659645f6e1451440f,0814641008 0935635002 0809320001 0814641001 0918522001 0807244002 0807244012 0909370001 0807244005 0866731001 0924243001 0915526001,6
d5a5a469ce3db3e7dc3ac44000657316472b82cd0ab2585284b4072e1b112a47,0781135006 0781135008 0861583002 0920829003 0909370001 0918522001 0824455001 0893059004 0924243001 0897738001 0863595006 0751471043,2
d5a6f47e8f295e854689fe7ad3bb1d2d09b1d041a5335e08f556eabbd32f3507,0891591002 0924453002 0905957007 0875217003 0909370001 0918522001 0715828015 0843642003 0905957002 0924243001 0715828013 0933032001,4
d5a716112e74dea36900c4dcf31185f1756b7bffc6a3769d02a1596182c273d6,0896064002 0909588006 0857440002 0708138037 0884319005 0859400007 0918522001 0884319006 0909370001 0889661001 0568601044 0924243001,5
d5a7a1c4048cdefa36d5b34f7153758a85da82f3490b31ce270897134bdf7f04,0759814020 0914805002 0918522001 0610776002 0610776082 0909370001 0924243001 0923569006 0891886001 0891898001 0874754001 0874754002,2
d5aa9cc65c6bbe21f78de8104b83bb81afd9c26d7179547dec94d09dad75f2bf,0910446001 0903473001 0871889001 0871992002 0909370001 0929275001 0918522001 0903473003 0924243001 0872537001 0843373001 0909014001,3
d5ab43308cf9a14715e87ff344a014c1db813f2888d7bb9fd352ff1e8e459f8c,0791587001 0723469001 0723469018 0918522001 0809961002 0821140001 0720125007 0909370001 0809961007 0820572001 0736923009 0866731001,1
d5ac200e99744ac9c2c0ea2ea4a103323359aea1127de7628133a8f3407b3b92,0850917001 0929165001 0886557002 0806388001 0850917003 0762846006 0568601006 0568597007 0889456001 0909370001 0568597006 0806388018,1
d5ae1f91b51875623045c5144130a11befe7bd71fcf8ba691be331db4ac8688b,0448509014 0805947003 0805947006 0924243002 0918525001 0924243001 0448509001 0714790020 0918522001 0915529005 0909370001 0906352001,5
d5aeac997983597cbe3261f81d502f9874454490a45fe9b66b188e0ee3e1ef6b,0685813001 0685814001 0685814063 0598755001 0497640002 0685813042 0685813037 0685814062 0685814022 0685814033 0918522001 0909370001,6
d5aeba0a95b5c9c82aa90d99fbe13c72627ad5354d6d9f50da63a93b82cb6007,0918522001 0915526002 0867969007 0924243001 0909370001 0915526001 0867969002 0865799006 0916598001 0923758001 0867969008 0877273001,1
d5afac1c633dc6ba099e43ad8ca1a025fe6fcd64db95c3853ef39147d1cb6ccd,0714790020 0799365011 0928206001 0799365002 0448509014 0873279001 0873279003 0873279004 0918522001 0909370001 0873279006 0924243001,1
d5b05285e4b11669d03e64b05a885c46cd074d717e2d59637552e0593cfe6382,0835666001 0501722004 0908728005 0915529001 0918522001 0909370001 0915526002 0898889001 0893798001 0924243001 0843940001 0501722005,1
d5b1d16f71b7b7afbd2df61e7d1b11d7bffefd472da8cf4f8bea97ed6b649200,0854602005 0880657001 0909370001 0918522001 0924243001 0806388001 0918597001 0854602001 0762846006 0898694001 0866731001 0863595006,1
d5b41ab93fa6a46483d719cb4641b73f2bb6b57b83d24f50ecdc7f19b05a3074,0856949001 0278811011 0918522001 0610776002 0907409001 0909370001 0924243001 0850917001 0516859008 0610776001 0610776072 0278811006,2
d5b49450fd1a008a772b3c605566a0ebb1abc0ecb70689481bc71571183fdd52,0867969006 0919365008 0762846026 0448509035 0898818003 0903773005 0714790028 0889460003 0919365003 0448509014 0762846027 0762846006,6
d5b4e3b7c646c4c3ca5bc13a1432002588f94123a6fea9729e46c907308938e6,0866455003 0786187001 0786187003 0786187005 0786187002 0909370001 0918522001 0892309005 0724906018 0707269003 0892309001 0903306004,5
d5b5d7ea6d98974bab8876662b669201a580c78c1624da9ee99a11b464ecea7e,0578476001 0839332001 0562245046 0903049003 0839332009 0862272004 0750422039 0781613006 0562245097 0924243001 0909370001 0751471001,9
d5b677d0bd1d4e70af26aa0c8503b7e00f203f67dd408cc830d669965360cc77,0788575004 0788575002 0891591002 0909370001 0918522001 0924243001 0842028004 0921906002 0913033002 0936862001 0921906001 0902532001,3
d5b8181d804b71c1bbff1c09517893dd8ef45d73bf90d86e210072187cadffde,0881111005 0931419001 0900227004 0881111001 0881111008 0878190004 0909370001 0878190005 0902388001 0891591007 0898694001 0881111009,3
d5b863a567fcafaa681fc5e1d337a377ed7efb2dabda308f4a714aea977a863f,0904017002 0572998013 0909059002 0572998001 0572998009 0923576001 0448509014 0909370001 0909059001 0918522001 0928210002 0923020001,3
d5b94dcc1e9504a5b09ac4b46d7c6f46446886ace5d88f5a00c93c3e8264d330,0910601001 0919273002 0911870001 0867969003 0884319003 0884319001 0909869001 0867969008 0867969007 0827968004 0842724003 0867969002,6
d5ba51bdf4e95cdfe1996cb737ba3a964d848927864fcebc429177a3705483f9,0893141002 0819520002 0893141001 0893133001 0819520008 0819520001 0863583002 0873279003 0928461002 0928461001 0909370001 0873279004,6
d5bac2265767a737f464a2d443fbbd56cd2c266435e1d56b2ad08fda98079c10,0906226001 0816832001 0906226002 0828536004 0909370001 0918522001 0816832010 0915529003 0918894001 0678942001 0673677002 0816832002,1
d5bb5e41ae1c5a09770b993eb4bf06419ce556cc5aaa1d8c3c4d5c0211cd02dd,0910601002 0910601003 0867948002 0783517006 0910601001 0785018004 0762846027 0918522001 0909370001 0924243001 0783517002 0897738001,5
d5bb9e13944d78c1dd95fc65a445e28e95e10b97ac8301b4b10007484e2c276a,0899749004 0899749001 0899749003 0899749005 0914441004 0918522001 0909370001 0914441003 0850917001 0866731001 0636323001 0924243001,3
d5bd5fe82190a482001f6498e883e34b8c6af90dad321060aa4786ddad5bbbf4,0921380001 0898983001 0908230002 0926500001 0837283001 0783346020 0918522001 0924243001 0909370001 0898694001 0908230001 0771826003,5
d5bd6b91693d05db9c00d398c74005e0bc91be639d0246b69259a39550109578,0928907001 0904414003 0915529001 0924243001 0918522001 0909370001 0909721002 0904625001 0910601003 0919273002 0877014001 0910601001,1
d5bd9b0133ae1db134ba6e5518d0e58813da25f2d29c85ddf4dc8560ae2efb47,0879291001 0902507001 0869331006 0740519006 0909370001 0852584017 0866731001 0797710001 0869331002 0918522001 0905957007 0918292004,3
d5be9e66a1ec94eb050a9acc177bcb7838a1117d80c77d13d350c68c7eb9b15d,0873884006 0863646003 0863646001 0863646004 0918522001 0909370001 0863646005 0910601003 0863646002 0924243001 0863595006 0873884005,3
d5becca2a5f04c68d6d319fe72447100c42298dab7d81d92ad08c819bc12594b,0156231001 0673677023 0673677022 0678942001 0156231002 0673677024 0909370001 0918522001 0673677002 0898848003 0924243001 0797988002,1
d5bf27be36d76daf7ddb57735f963f2c2f62794cee15460a7703eaf2e715688a,0874879001 0918522001 0909370001 0924243001 0762846006 0850917001 0715624001 0714790020 0866731001 0827968001 0818779001 0768912001,1
d5c06f69a822d4c95b1dd13507f78f1b16762f5c864b3e00da97b4112a733e24,0714790028 0714790017 0448509001 0867948001 0743633001 0714790024 0714790020 0867948002 0909370001 0918522001 0924243001 0919365008,2
d5c1382e6d4e17267c095c5a92ba8a9d44d14a4d0ef59b1fa4aad5be0be485f4,0918522001 0909370001 0866731001 0924243001 0915526001 0827968001 0916468003 0850917001 0806388002 0896170012 0855706009 0762846006,2
d5c20063e2bbc18601a628b82868299a39fa91f6a72ca87168d49774d38b10b3,0850917006 0898694001 0153115040 0842724003 0866590002 0910601001 0910601002 0889460003 0863163002 0779871005 0674606079 0916468003,10
d5c2e6fa817d19adfb3d8e3c8c5c88de64fd233d2f1ef7c1b5911efdaf3a453d,0781758001 0781758003 0915529001 0920283001 0781758004 0915529003 0584298001 0915529005 0909370001 0889387001 0763275001 0924243001,1
d5c4aecab1642c0016e20df8a5ad82ad1ae13c0d3bbfc7cfb37f991bd0d5e8bf,0928158002 0918522001 0909370001 0903259001 0924243001 0911870003 0859808002 0866731001 0923758001 0714790020 0751471001 0706016001,1
d5c53d09aa81aef26857961bb9e633401616e35039bb5b2c1f67b6c4fbd5a6ac,0721390003 0721390005 0721390001 0909370001 0721390004 0918522001 0924243001 0783346001 0751471043 0863595006 0372860002 0714790020,1
d5c566820d680a0de7952a6aad8f69d9b013addf55957d0de45f4a73e8a50ba4,0762846027 0923755003 0158340001 0762846031 0762846026 0889460003 0736870001 0762846006 0909370001 0762846029 0918522001 0865799006,1
d5c592e6d4302fdd1c30f6a49ec4023980b833dec6c9c2ae93e531745598f7a2,0866731003 0866731001 0915292001 0866731002 0843380004 0915292002 0852584001 0879287002 0918292001 0909370001 0875350001 0918292011,5
d5c5b04b8a3b9e1a768c88db51d23040b507f84811a22fb80f3549964ad1bbac,0775382001 0836540005 0752657001 0810170016 0834063001 0917768001 0810172018 0810169017 0775414001 0775382002 0918522001 0810169002,3
d5c5eb7e38e6323f85bad20d685f5521afdc21a25d7adeed999d288cad29390a,0918292004 0909926001 0874816003 0910132002 0887771003 0910457001 0896559001 0935871003 0874816001 0910132001 0935871002 0736870001,9
d5c7fee61d9b35bb3be1d1ab14c8fa5569cb9bf43c8fabc8fc15fbb56b2f358e,0914453002 0909916002 0909916001 0862271003 0924243001 0909370001 0918522001 0869331006 0905957007 0909912001 0909911001 0866731001,2
d5c8b5e876fb3e2b6fd7ba1926c7c6cf77871d8e2e9817690160fee0d55c056e,0875856003 0857030004 0875856004 0875856001 0900256001 0919978002 0913694002 0857030005 0767423011 0882613002 0767423013 0898918002,10
d5c914e42c381ab9b2f5a8777862c67391ac05b6bc5c40cb13947cb7213c2edf,0730863043 0906639001 0720504010 0730863005 0909370001 0918522001 0751994007 0720504008 0924243001 0906639003 0866731001 0863595006,2
d5c9267dee1fc894c82ecaf01c93eabb65eced13e4550e88999b1952727a6c7a,0873884005 0903824003 0652956002 0918522001 0909370001 0924243001 0436261001 0873884006 0111593001 0863595006 0111586001 0240561001,2
d5c971175487f7296af3bdc2e8556c0aeabacaba5ae4778af31480ef24f691af,0871517008 0871710001 0847080004 0871517014 0871710012 0909370001 0871710010 0924243001 0918522001 0904422001 0673677002 0408875001,3
d5c9afe4c2c9abe921685f0e4aeda9f403162846e6c872346282f41a4388f704,0924243001 0160442010 0910601003 0918522001 0923758001 0909370001 0865799006 0915526002 0730683021 0854663002 0160442007 0924243002,2
d5cd808a4b6b81bdd1627e049e83ca1c1c129fe7f4bd0c474c6fabca3aacda77,0636323001 0706016001 0399256001 0909370001 0636323002 0918522001 0924243001 0798579002 0706016003 0866731001 0867966002 0743616009,1
d5ce0fadb78e5662826fed9b33a74c2f5800b37e8432d7eeeb8aff8fe925acc0,0873884006 0902499001 0862380001 0929598002 0865926001 0900267001 0910601003 0918522001 0942596001 0762846006 0873884005 0909370001,3
d5ce26af8c54ac72b6318ec3620088148e9f50c91a3cdd80cf5da6b054caf6f1,0706016015 0706016002 0863116005 0706016001 0706016038 0706016006 0706016003 0909370001 0918522001 0706016019 0706016062 0863116002,2
d5d026a4c353a065b82fb822ad08ba06e315be61bc383bf27ad43c17bac91693,0882370001 0936610001 0915487001 0929591001 0903773001 0910096002 0918522001 0920283001 0915523001 0866714014 0909370001 0372860001,1
d5d127d2d21ea0c47bea4c39378a135bcee00d56274fd446513e8d8c71feb5a7,0881933001 0849440001 0909370001 0918522001 0924243001 0803468002 0778064003 0908124002 0866731001 0778064001 0881933002 0898694001,2
d5d3f175b854cc5a43cce119c475a1d7078311934e2c8213c2852e5fc0dc831c,0895837002 0732842021 0835168002 0874116015 0926921001 0881691002 0859711001 0870289003 0871707005 0907527001 0881691003 0918522001,4
d5d714e31cb79611633ae19aa7e1a1f1b21f8888e92c51be6b6b6f13cff3ba48,0915526002 0557599022 0863477001 0907188001 0918517001 0915526001 0751471001 0912088001 0803757005 0905091001 0826205002 0372860002,3
d5d7e1eac916a0583d540f56c5a3fb491eb1cc65c2c839455987e86f1eac3ab9,0877273001 0859125001 0918522001 0877273002 0909370001 0915526001 0915526002 0924243001 0866731001 0850917001 0910199001 0833459001,3
d5db4c6b63967d1b79f683886de918985ca8d1789671ee3db1045202f7a4fb1b,0914441004 0914441001 0776237020 0918522001 0909370001 0570004120 0570004105 0924243001 0610776071 0914441003 0599580055 0770315017,9
d5db7bd09b516568ddbb4670edc8ffaaf9a2f8fffa4d048d0544a82249822dae,0801447001 0882203002 0685814003 0918522001 0767423013 0909370001 0902161005 0924243001 0866731001 0850917001 0916468003 0915526001,1
d5dba16d0bfbd4a48bb6b177bc65746e012452fd0b1e601343dfd579b3f606e9,0909370001 0909371001 0918522001 0908799002 0924243001 0923128001 0915526002 0923028002 0923388001 0923028001 0915526001 0827968001,1
d5dda8e5efe82a475b344acba1a0a281385570c71212a53f9a16441d7805f306,0915529003 0923020001 0908799002 0909370001 0915529001 0915529005 0909371001 0920283001 0918522001 0860285001 0835675001 0924243001,3
d5ddcc99976b4c83004c4d1880ac28cafb2dd764de9291028f4606e005fab1d0,0942187001 0900267001 0900422001 0897756003 0931769001 0921918001 0909370001 0917739001 0905492001 0865430006 0918522001 0924243001,2
d5decedb6bd60d3a7c8a8ff2344414972100cf22c9df08c50f79cd048863f213,0867948001 0867948002 0867948008 0867948004 0867948009 0909370001 0863595006 0678942001 0918522001 0579541089 0924243001 0783346001,1
d5e0413197548bbb139c3bb29d07867a919565ba213eb24d664ecb8ae12f6347,0873678002 0873678001 0914441004 0868495001 0909370001 0918522001 0873678003 0572998009 0917606004 0873678007 0924243001 0850917001,1
d5e2fd2a47f0b630fb4f389853d15565794f56bb923ca14b74e9129fcbe99799,0914805002 0828991003 0914805006 0909370001 0905945001 0891898001 0923569002 0828912004 0918522001 0903926002 0924243001 0903926001,2
d5e32e6b347451b4230db24cc7cfe8d3e7843724e64f75481efaffebe3c0789a,0752689002 0372860001 0372860024 0918522001 0372860002 0909370001 0723469001 0826776001 0827968001 0924243001 0752689003 0372860072,4
d5e38dc23e7a39ab11b4d6d5617c708c4a8e975a5461ef7ed99115b48b805864,0373506008 0373506004 0892541001 0909370001 0918522001 0832479003 0373506001 0899499001 0160442007 0924243001 0850917001 0827968001,2
d5e48c7879c208ceb7a15de8a4a8bfe44ff09e9d9e1c31b4d7db0b7114d33ddc,0569984002 0473954014 0702932002 0901965001 0473954015 0909370001 0804992014 0253448059 0924243001 0569984001 0700701006 0918522001,5
d5e52cf49cf58a92cce39eeded81283000a3de8e551ffe34aede10408cb6b3df,0915529003 0896152002 0915529001 0920283001 0915529005 0918522001 0751471043 0924243001 0918516001 0909370001 0884319001 0783346001,2
d5e542d384fa9b48c6956ee052615b23c7976e23ac929c800b2f9eafe91d1a30,0909370001 0610776002 0918522001 0372860002 0739144004 0873679005 0540998040 0924243001 0610776083 0697564010 0842607001 0772902010,1
d5e6c7f192201909c32e5421af7e7d742549bfb28a172b45711e083bb27585b9,0845790001 0834924005 0904571001 0909721001 0845790002 0918522001 0845790003 0909370001 0924243001 0760084003 0845790007 0761406001,6
d5e8372dc007f875bbea837abf1d66837585847b40eb14a0c32a3018f23234ab,0832307007 0640021023 0817053001 0814686003 0826205001 0864297003 0920610005 0909370001 0865799006 0918522001 0640021019 0929165001,5
d5e8e7c3d70516f1ae8a56a55c8a9114ffb559bb1a6235d31478c3fd45682040,0791587001 0879291001 0929745001 0909923001 0863290001 0868195004 0933989001 0933989002 0852584017 0933990001 0929744001 0918522001,6
d5e8eb8b671969c32d3d7865ff1e1abaf23b40073e58487c455f167e0cfd8ade,0706016019 0936057001 0706016001 0903778001 0706016003 0918522001 0706016002 0706016062 0706016006 0909370001 0924243001 0706016038,3
d5e92260be4ad21475a519318feb4bbca49c5c87ff5dc789d1c944b613cec4fd,0896064004 0808021008 0850917001 0903049004 0909370001 0918522001 0568597007 0762846006 0568597006 0751471001 0889456001 0896064002,4
d5ea5a365896816c6fb25f2cce78226087e1e2dff8e3ef8c5012e45617c5d7b5,0915487001 0736049001 0909370001 0776179001 0924243001 0918522001 0736049002 0915529001 0921298001 0889828001 0903926001 0736049005,2
d5ea8b0fdcf1ba8c7e38761661ec7527be806c84f41da255be48affc919ee75c,0896169002 0896152001 0915526002 0909370001 0900659001 0896152003 0892558006 0918522001 0913688003 0924250001 0817401001 0918516001,1
d5eac5a232d23daa9e06e0c1758f648467b1f5c19e133088636a47ed5c54ffa8,0791587015 0791587001 0791587018 0918522001 0791587009 0925290006 0804992014 0909370001 0809961002 0852584001 0918292001 0898713001,2
d5ead395b7732ffa388b3fa29c4f56cdf67b0a05bdc81a4214b957e994a0d495,0903926001 0866731001 0865929007 0928917003 0804992001 0733803001 0929599001 0902528006 0903926002 0822888002 0946748001 0754238024,18
d5eb264c9271425fde620b4c0790a4f4625b1f9a300f7ba2c82973be8167e6bd,0867969003 0867969002 0573085042 0554450036 0867969007 0867969008 0573085043 0536139006 0918522001 0573085055 0909370001 0536139071,3
d5ebbaf9a5a985b53b0f0838a9097c6dce21cf93c0fd3ace1a253c709d0f89aa,0910642002 0909370001 0918522001 0924243001 0911981001 0928097002 0866731001 0918525001 0929001001 0872537006 0915529003 0908292001,1
d5ebeba39219e7444a058440c11a6a43513f7a80686f5b96ddaf2e7f422b5b52,0715343007 0811783002 0715343003 0811899003 0630994004 0909370001 0844409002 0918522001 0730683050 0924243001 0698276009 0759326008,1
d5ec4fe65bfadd39a9718ef32405f0ea92adcaea876a8d14a86e7071dded00f6,0900263002 0911592001 0895421001 0779633018 0929591001 0894457001 0856047004 0894457002 0724979001 0919391003 0910096001 0911592002,21
d5edaf6ba0ed219ff4a58ca017eeda0a8beb00050d90c6f77cb9a449e8f4561b,0906842001 0918890002 0907410001 0928206001 0898573003 0881942001 0909370001 0918522001 0918890001 0863595006 0927336002 0887200003,10
d5edea6195f1298a9981c6cb30af204065b31f0223014d3332d3f27e8bd2180e,0882992001 0917053002 0894668005 0894668002 0909370001 0918522001 0760084003 0916468003 0929980006 0866731001 0896152002 0924243001,2
d5f1c7ffe25c064383583100935ac8dc98f8fd667d32ff57a51126acc36332fc,0896169005 0896169002 0896152002 0918522001 0865799006 0909370001 0924243001 0929165002 0924250001 0918835002 0918525001 0809238001,1
d5f450fc72ad053984d780b694d3fea7ace3e0e982e509238aaacbdac884158e,0933989001 0906639004 0935689001 0911592002 0929745001 0933989002 0909911001 0918522001 0909370001 0909912001 0793012001 0906639003,4
d5f6cc5298c9deba33694277c3438fbe3dc0528a554fc497c7455b40aed027a2,0714032001 0817972001 0781758001 0337991001 0713995001 0918522001 0924243001 0862104009 0337991009 0909370001 0839915002 0863595006,2
d5f6dee8a735535cf2afda20ce389dd8760d8e9e5ce9bc57f02a9e6e5d9eb587,0903926001 0673677002 0780031004 0887757001 0863646001 0865799005 0865799006 0935689001 0923569002 0906794004 0903926002 0909370001,4
d5fa0cc67966ada7db2e25396eaf4c1cec27c5573fbfbaf15bf6920c12c07180,0909370001 0924243001 0918522001 0863595006 0910199002 0866731001 0860395002 0743098001 0898694001 0783346001 0751471043 0827968001,1
d5fbb6a20c526f7bceceae319614d83db97027b1b20ea38cf365c98b975b9336,0895610004 0895730002 0925565001 0889669001 0895610005 0918522001 0895555001 0909370001 0895610001 0815808001 0908729001 0909721002,3
d5fc3041d70de17e1de47d3b9db0a065b680434e36231158d90968704802d038,0845790002 0750423001 0752814016 0845790001 0854602009 0845790006 0750423011 0924243001 0752814003 0918522001 0752814017 0845790007,1
d5fc999810a90a978e447b7efcdc68bb317a3fadc7b4e56597e1cf16945f052d,0929388002 0873274002 0923576001 0918522001 0911870003 0914805006 0909370001 0906352001 0914805002 0898684001 0910601003 0865799006,2
d5fccb3a899216805f0e5f567ee774c02f912c2ec2cbd2c85ea28c94786039e0,0610776001 0717490058 0717490057 0610776105 0610776002 0678342028 0717490008 0610776107 0610776083 0717490064 0909370001 0866731001,5
d5fdabeabc7bfa19504fd59c755fddc4c6062f6727db139cf05d55046afec26d,0874754003 0762846031 0751471041 0889460003 0913064001 0783346030 0803757023 0884319006 0884319001 0811539001 0873279004 0804732004,13
d5fe3c793c6f13e99fb035fdb7ad67a9bc53d0a903263d38e148359b6bb88ef6,0865799005 0895610003 0909923001 0905365003 0905365001 0904671001 0865799006 0694848016 0785034009 0909370001 0783517006 0914805002,8
d60062c996c7c6d011f99076710126466f72f9b637692f8c758f94c431dc232d,0755575001 0755575002 0909370001 0918522001 0924243001 0755575007 0755575003 0866731001 0706016001 0941005001 0762846006 0898694001,1
d6015389ebee250043d746ee9584cf864f4bd49f9371d27d34a0f17743d5b8c8,0852442003 0877513002 0918171001 0918171003 0596877005 0918522001 0924243001 0909370001 0811715009 0811715001 0714790020 0751471043,2
d601a3b9eeff9dcdf2667f1a673e47650e23d8c628b8465d9f796df9c0507895,0904567001 0934053001 0757557003 0909081002 0904567002 0932243002 0909370001 0918522001 0924243001 0816832001 0892624001 0768912001,3
d60279a3815359a1905e2ba0dd862868501319a3aa9e372fa57f160a422c32fe,0863646001 0923576001 0863646004 0863646005 0372860001 0717490010 0863646003 0918522001 0906352001 0863595006 0909370001 0909081002,3
d604bbf3d2375a3640f531d13d878ccda5daef716cbe92a70d8b4c5c4e70b7a5,0928723001 0714790028 0874819003 0930380001 0887757001 0904584003 0913597001 0912088001 0919365008 0871527004 0930380003 0791587015,9
d605bb6fb772c5e860937664e4229512fe82d1bcf56af146b59c2ae1bbaa8025,0695324016 0875980003 0918200001 0900267001 0909370001 0918522001 0924243001 0875784002 0906633001 0882902001 0866731001 0915292001,2
d607a42145b2b2aad5d781fdc3d2df4721b7d2efeccb726186e9a061e379e0cb,0915453003 0895730002 0923755002 0874891002 0889379008 0908729001 0736489022 0562245046 0867966010 0889000002 0915453005 0918522001,4
d60ab6a13adb6daa1cdfcdf8c62324c900efa71f14fb2e325e3186a6b511e521,0909370001 0574399003 0918522001 0866731001 0933408001 0926500001 0924243001 0903851001 0915526001 0850917001 0372860002 0751471043,2
d60ad4d3b380c382eb424ee7dcb4b856ec3faa48622c453c166b24f35eb245b3,0909923001 0783517002 0783517006 0785060003 0904671001 0909370001 0785034009 0918522001 0865799006 0925124001 0933989002 0924243001,4
d60b02477d8acdad440c8f0420200dfa3726381f43fcae9a33a5c03eea261b90,0909370001 0918522001 0924243001 0866731001 0714790020 0706016001 0898694001 0372860001 0372860002 0827968001 0715624001 0915526001,1
d60b0e2e9ddaea179ec1db92d64d251d7177fde5f81cd5f26a0cb3e3ada58d43,0863583001 0893133001 0863583002 0918522001 0924243001 0915526002 0909370001 0893141002 0916468003 0874754002 0896152002 0915526001,1
d60e182452e1bf73882520c40d8d8eaee87da5aaa0ec7edd8dacbf28e381f0cd,0929275001 0909721003 0827968004 0909915001 0536139068 0748355003 0852174001 0827968001 0827968002 0827968003 0887464002 0887457002,10
d60e950bebb0dae3d63c1f9a6ced7c6cde28d58bf8553ffefcd37eb4a71a2499,0863583001 0794575002 0797710001 0677930086 0677930066 0863583002 0794575001 0909370001 0918522001 0677930077 0797710006 0677930037,5
d60ee51032b608d5b8ab8d78c3ae4c371bee74b4917c0ef670a4f6c144e1f8f6,0927922001 0828991003 0909588006 0884319006 0889460003 0909370001 0918522001 0924243001 0762846008 0828991001 0912095007 0895610003,1
d60f13f5a3d47b2839ec5e3847cd4f1ad0815df58cb97f07a2c7e42ac1e3cc78,0889379008 0894085001 0847967002 0946095001 0850281001 0727832004 0842463002 0909370001 0846181003 0918522001 0587759005 0885951001,10
d60f2ed51e61f784cec7d94ba68e2b54e222b7fd80c14182e20cb1e5180594f2,0862970001 0794468003 0543310001 0909370001 0794454002 0794468001 0918522001 0924243001 0543310004 0729860002 0872177002 0717727014,4
